# Vertices: 3125
# Arestas: 3124
390,1002
391,890
392,496
393,421
394,99
395,705
396,663
397,1449
398,2003
399,1307
400,2022
401,211
402,2314
403,226
404,1478
405,292
406,198
407,1979
408,538
409,2934
410,2940
411,2411
412,2679
413,2171
414,2586
415,1475
416,3046
417,1647
418,2146
419,2062
420,262
421,1956
422,2947
423,14
424,1217
425,2633
426,1805
427,45
428,2454
429,3084
430,1648
431,761
432,874
433,3120
434,1171
435,1591
436,2913
437,2796
438,2862
439,1060
440,488
441,468
442,2482
443,1093
444,1775
445,2280
446,1963
447,2682
448,2992
449,1356
450,2985
451,2254
452,1692
453,3037
454,1354
455,283
456,2495
457,726
458,699
459,639
460,351
461,673
462,2147
463,553
464,2828
465,2349
466,1264
467,358
468,203
469,2320
470,955
471,977
472,3024
473,1384
474,916
475,1973
476,2178
477,147
478,2253
479,297
480,515
481,1646
482,3097
483,2222
484,1867
485,1067
486,1417
487,961
488,849
489,3039
490,2477
491,384
492,782
493,238
494,732
495,1686
496,2088
497,1744
498,430
499,745
500,2747
501,2532
502,3067
503,159
504,1507
505,2031
506,2841
507,278
508,1605
509,2087
510,1355
511,2441
512,2876
513,2552
514,2695
515,2078
516,2943
517,272
518,1052
519,978
520,1031
521,27
522,2895
523,3038
524,377
525,2005
526,2975
527,2837
528,2445
529,90
530,872
531,1921
532,2563
533,2549
534,1154
535,2319
536,1991
537,80
538,2574
539,185
540,670
541,2595
542,570
543,2344
544,2387
545,1095
546,2842
547,1615
548,807
549,1287
550,2759
551,205
552,2656
553,2904
554,2703
555,2159
556,2251
557,359
558,551
559,1493
560,1078
561,2063
562,3061
563,2899
564,1243
565,652
566,1691
567,2175
568,1372
569,1544
570,367
571,2497
572,47
573,1241
574,260
575,112
576,2897
577,2317
578,2910
579,845
580,311
581,3007
582,482
583,1832
584,2036
585,2888
586,1819
587,2993
588,595
589,2104
590,2564
591,1261
592,2290
593,2651
594,1263
595,1860
596,1848
597,2614
598,1275
599,267
600,2391
601,28
602,1343
603,1833
604,2827
605,2528
606,1076
607,1795
608,544
609,1075
610,1874
611,166
612,132
613,2076
614,2945
615,1012
616,2473
617,2619
618,1637
619,3074
620,1823
621,2250
622,775
623,1618
624,531
625,1274
626,2340
627,995
628,64
629,306
630,2957
631,324
632,1942
633,2170
634,3050
635,2390
636,175
637,712
638,1121
639,2283
640,2077
641,1441
642,2124
643,1852
644,1063
645,1568
646,1157
647,2163
648,1875
649,2569
650,1084
651,2550
652,1539
653,1190
654,1851
655,2972
656,1586
657,1480
658,512
659,2452
660,1134
661,516
662,1003
663,954
664,1310
665,1670
666,2235
667,1140
668,1925
669,3121
670,2724
671,691
672,2304
673,1226
674,2963
675,2015
676,2786
677,1178
678,718
679,313
680,2176
681,2701
682,3054
683,1358
684,2603
685,114
686,2768
687,2337
688,861
689,1946
690,2709
691,2075
692,2980
693,2185
694,830
695,499
696,1672
697,3056
698,3068
699,2958
700,2712
701,2404
702,1742
703,617
704,2368
705,5
706,1698
707,408
708,2670
709,1624
710,1218
711,1906
712,53
713,910
714,2379
715,681
716,1376
717,991
718,973
719,1426
720,2734
721,1958
722,1578
723,2886
724,631
725,3075
726,1336
727,2515
728,2949
729,1786
730,2120
731,1053
732,2239
733,1961
734,897
735,2329
736,3029
737,2789
738,2276
739,1639
740,828
741,2733
742,2547
743,2683
744,985
745,1862
746,2514
747,781
748,1960
749,1359
750,2816
751,2243
752,1749
753,614
754,1404
755,490
756,2825
757,837
758,184
759,474
760,1576
761,1203
762,451
763,2997
764,926
765,1221
766,3043
767,598
768,2991
769,142
770,2131
771,1204
772,2685
773,1021
774,254
775,336
776,2141
777,2531
778,2718
779,3122
780,427
781,1878
782,1797
783,1401
784,2691
785,293
786,118
787,325
788,1725
789,1187
790,2154
791,2488
792,1460
793,1028
794,169
795,1550
796,1730
797,1846
798,952
799,2672
800,1885
801,2052
802,2901
803,792
804,37
805,1748
806,2117
807,56
808,608
809,1458
810,1702
811,1764
812,230
813,886
814,1986
815,2043
816,2605
817,1740
818,2209
819,907
820,1790
821,2013
822,3092
823,1094
824,1464
825,1158
826,342
827,174
828,2858
829,495
830,137
831,592
832,586
833,2233
834,2380
835,2471
836,2028
837,873
838,1886
839,107
840,2720
841,2257
842,33
843,2966
844,1532
845,1453
846,1229
847,1391
848,2285
849,2736
850,1208
851,3119
852,2153
853,2715
854,2480
855,747
856,2984
857,15
858,2761
859,1282
860,709
861,588
862,2971
863,2680
864,1327
865,68
866,2483
867,2208
868,1461
869,2048
870,2519
871,2805
872,0
873,2042
874,1516
875,1811
876,2926
877,1445
878,2006
879,1632
880,1071
881,34
882,1771
883,2231
884,2728
885,2094
886,440
887,196
888,249
889,2797
890,2702
891,748
892,1689
893,2872
894,457
895,879
896,2581
897,3063
898,57
899,2834
900,1400
901,2846
902,1865
903,1315
904,2234
905,1997
906,1873
907,2546
908,2008
909,2587
910,1235
911,298
912,2570
913,2186
914,1041
915,1935
916,2657
917,1319
918,1258
919,2698
920,2948
921,1051
922,2944
923,1013
924,962
925,2123
926,1827
927,270
928,2541
929,756
930,1317
931,458
932,3073
933,1546
934,242
935,2300
936,590
937,1169
938,1125
939,1294
940,2182
941,2238
942,1779
943,2396
944,320
945,1984
946,290
947,3094
948,2655
949,303
950,2996
951,6
952,1148
953,801
954,1903
955,1755
956,2027
957,1871
958,1756
959,1467
960,1281
961,65
962,831
963,2361
964,1040
965,2491
966,1293
967,988
968,2721
969,1332
970,2229
971,146
972,1701
973,1809
974,1784
975,2348
976,604
977,1649
978,2520
979,259
980,2474
981,1466
982,1074
983,574
984,2831
985,3066
986,514
987,2271
988,923
989,2430
990,3104
991,1527
992,2376
993,2045
994,426
995,843
996,1530
997,1416
998,610
999,98
1000,1870
1001,1177
1002,3049
1003,2850
1004,2021
1005,799
1006,233
1007,1882
1008,2867
1009,607
1010,84
1011,2826
1012,2558
1013,1005
1014,2604
1015,984
1016,3106
1017,1048
1018,942
1019,1810
1020,55
1021,3098
1022,228
1023,1715
1024,758
1025,1608
1026,2602
1027,3028
1028,972
1029,2775
1030,434
1031,1974
1032,982
1033,1418
1034,265
1035,2108
1036,2336
1037,2389
1038,2694
1039,61
1040,261
1041,638
1042,316
1043,1720
1044,1210
1045,2476
1046,1734
1047,834
1048,1326
1049,2510
1050,2629
1051,1780
1052,1057
1053,150
1054,2556
1055,1951
1056,2496
1057,414
1058,2646
1059,568
1060,445
1061,161
1062,854
1063,1395
1064,346
1065,1234
1066,1428
1067,3020
1068,1298
1069,1831
1070,396
1071,2079
1072,2236
1073,1782
1074,2453
1075,63
1076,1370
1077,3019
1078,779
1079,2181
1080,1114
1081,1289
1082,66
1083,364
1084,1826
1085,946
1086,1024
1087,1521
1088,431
1089,1554
1090,707
1091,1556
1092,3018
1093,168
1094,1841
1095,2643
1096,3080
1097,413
1098,1866
1099,2335
1100,1325
1101,1952
1102,1265
1103,3103
1104,388
1105,1043
1106,3072
1107,231
1108,454
1109,640
1110,2650
1111,2612
1112,224
1113,680
1114,770
1115,3099
1116,375
1117,2883
1118,2262
1119,1889
1120,2687
1121,2681
1122,2470
1123,122
1124,199
1125,1693
1126,706
1127,1814
1128,2121
1129,2512
1130,1309
1131,835
1132,2588
1133,2053
1134,1808
1135,867
1136,139
1137,737
1138,362
1139,1519
1140,2073
1141,3011
1142,304
1143,1840
1144,877
1145,1213
1146,245
1147,134
1148,1917
1149,1039
1150,2296
1151,305
1152,1930
1153,936
1154,653
1155,394
1156,1306
1157,694
1158,2502
1159,2192
1160,2429
1161,585
1162,937
1163,397
1164,2962
1165,1136
1166,682
1167,2468
1168,739
1169,1262
1170,301
1171,1817
1172,2833
1173,2150
1174,1431
1175,1068
1176,3062
1177,1845
1178,885
1179,2994
1180,1389
1181,2101
1182,2900
1183,334
1184,2965
1185,294
1186,407
1187,2486
1188,2921
1189,2069
1190,2624
1191,181
1192,848
1193,1574
1194,655
1195,215
1196,1322
1197,2306
1198,1934
1199,190
1200,386
1201,2221
1202,2626
1203,2878
1204,887
1205,1880
1206,1681
1207,95
1208,2038
1209,1399
1210,2631
1211,2287
1212,1019
1213,2365
1214,3071
1215,2294
1216,1168
1217,757
1218,657
1219,452
1220,1058
1221,1572
1222,2839
1223,1887
1224,3057
1225,1042
1226,793
1227,609
1228,2315
1229,1295
1230,1072
1231,698
1232,2438
1233,1452
1234,1511
1235,472
1236,2578
1237,1774
1238,1566
1239,12
1240,1913
1241,594
1242,164
1243,2798
1244,1617
1245,2007
1246,1255
1247,927
1248,857
1249,1352
1250,3017
1251,626
1252,1015
1253,1433
1254,1268
1255,2927
1256,2688
1257,222
1258,1959
1259,966
1260,480
1261,847
1262,970
1263,883
1264,773
1265,2322
1266,1290
1267,2356
1268,448
1269,1357
1270,1612
1271,1524
1272,2765
1273,1853
1274,2070
1275,1859
1276,1059
1277,2249
1278,1338
1279,2852
1280,2039
1281,1129
1282,1164
1283,1600
1284,2808
1285,2511
1286,1988
1287,2158
1288,1231
1289,246
1290,2617
1291,1559
1292,2333
1293,1205
1294,453
1295,2097
1296,87
1297,285
1298,2669
1299,678
1300,2964
1301,2911
1302,1666
1303,1153
1304,767
1305,310
1306,2548
1307,3032
1308,2501
1309,2767
1310,1297
1311,1266
1312,1674
1313,2218
1314,1288
1315,956
1316,3051
1317,60
1318,2893
1319,3086
1320,2095
1321,963
1322,2764
1323,710
1324,1347
1325,1745
1326,153
1327,1729
1328,949
1329,2804
1330,2226
1331,1699
1332,501
1333,2369
1334,2206
1335,1161
1336,940
1337,1499
1338,2692
1339,1596
1340,2978
1341,489
1342,2819
1343,2111
1344,1643
1345,2425
1346,989
1347,3110
1348,2207
1349,1869
1350,1410
1351,1690
1352,1500
1353,2313
1354,546
1355,1459
1356,1505
1357,2398
1358,2919
1359,703
1360,3109
1361,2584
1362,67
1363,318
1364,485
1365,1026
1366,2561
1367,2023
1368,1743
1369,315
1370,519
1371,2417
1372,144
1373,2374
1374,2800
1375,2936
1376,591
1377,1977
1378,2579
1379,3070
1380,2092
1381,291
1382,1366
1383,1824
1384,1487
1385,186
1386,1837
1387,2001
1388,3118
1389,264
1390,2601
1391,2200
1392,2308
1393,893
1394,566
1395,1022
1396,2654
1397,974
1398,2085
1399,1032
1400,1115
1401,2937
1402,2475
1403,2312
1404,1008
1405,1802
1406,1318
1407,791
1408,804
1409,1163
1410,1430
1411,2487
1412,2263
1413,1599
1414,2180
1415,2990
1416,2407
1417,1561
1418,1746
1419,86
1420,42
1421,2325
1422,2246
1423,2109
1424,889
1425,2299
1426,2190
1427,88
1428,1054
1429,349
1430,2140
1431,3124
1432,2191
1433,2668
1434,632
1435,446
1436,2817
1437,10
1438,2216
1439,1300
1440,1248
1441,1105
1442,206
1443,929
1444,2696
1445,979
1446,368
1447,786
1448,2167
1449,1541
1450,580
1451,355
1452,2509
1453,1835
1454,1100
1455,1034
1456,2535
1457,650
1458,1429
1459,1062
1460,476
1461,1211
1462,398
1463,993
1464,1607
1465,2704
1466,1531
1467,504
1468,2673
1469,1350
1470,862
1471,1577
1472,1932
1473,1726
1474,353
1475,1623
1476,3112
1477,1800
1478,183
1479,379
1480,996
1481,810
1482,1758
1483,1787
1484,3114
1485,2942
1486,1590
1487,987
1488,507
1489,1794
1490,487
1491,1520
1492,282
1493,13
1494,1415
1495,1014
1496,2873
1497,518
1498,2907
1499,1206
1500,131
1501,465
1502,1249
1503,3096
1504,1995
1505,2395
1506,1762
1507,1316
1508,2394
1509,751
1510,733
1511,805
1512,1989
1513,1796
1514,2155
1515,2781
1516,550
1517,1839
1518,435
1519,729
1520,1373
1521,651
1522,643
1523,128
1524,2201
1525,841
1526,2756
1527,1016
1528,596
1529,276
1530,1335
1531,2148
1532,2744
1533,605
1534,664
1535,1127
1536,3021
1537,2448
1538,129
1539,2089
1540,2753
1541,2026
1542,1962
1543,44
1544,2318
1545,1966
1546,2162
1547,2179
1548,2623
1549,2129
1550,2358
1551,525
1552,622
1553,478
1554,2142
1555,2749
1556,187
1557,79
1558,2527
1559,1267
1560,1237
1561,1990
1562,2481
1563,981
1564,2355
1565,1660
1566,1843
1567,295
1568,2
1569,1440
1570,1707
1571,1238
1572,1665
1573,1923
1574,3081
1575,2815
1576,212
1577,2139
1578,2554
1579,3113
1580,1197
1581,1876
1582,2609
1583,1301
1584,505
1585,2874
1586,1479
1587,2419
1588,1225
1589,1679
1590,81
1591,2492
1592,22
1593,2025
1594,339
1595,2951
1596,2627
1597,2293
1598,1434
1599,1485
1600,156
1601,2012
1602,660
1603,1363
1604,3102
1605,101
1606,2385
1607,2143
1608,921
1609,1340
1610,1642
1611,539
1612,38
1613,417
1614,2050
1615,2849
1616,2384
1617,497
1618,2524
1619,922
1620,1957
1621,2137
1622,1488
1623,1223
1624,3041
1625,1570
1626,3107
1627,1735
1628,2889
1629,642
1630,1751
1631,2890
1632,178
1633,2401
1634,2256
1635,352
1636,455
1637,2772
1638,2779
1639,2424
1640,229
1641,2706
1642,381
1643,2526
1644,179
1645,1250
1646,2986
1647,618
1648,322
1649,2739
1650,1185
1651,1847
1652,1911
1653,2582
1654,1661
1655,3065
1656,2638
1657,508
1658,1486
1659,814
1660,2126
1661,3014
1662,2230
1663,1798
1664,154
1665,2409
1666,1695
1667,1931
1668,2049
1669,280
1670,964
1671,1985
1672,2523
1673,1949
1674,193
1675,891
1676,274
1677,1634
1678,1888
1679,2529
1680,704
1681,2961
1682,58
1683,746
1684,1718
1685,2902
1686,882
1687,2580
1688,524
1689,1303
1690,727
1691,2065
1692,2928
1693,143
1694,1502
1695,3079
1696,1086
1697,1747
1698,1456
1699,104
1700,141
1701,2297
1702,2845
1703,2310
1704,2741
1705,167
1706,450
1707,741
1708,2493
1709,2130
1710,884
1711,1191
1712,9
1713,2892
1714,2915
1715,2367
1716,545
1717,2472
1718,2397
1719,2868
1720,787
1721,2434
1722,323
1723,1508
1724,1641
1725,1712
1726,1969
1727,2240
1728,266
1729,1259
1730,2034
1731,1120
1732,1579
1733,878
1734,195
1735,1741
1736,1788
1737,1636
1738,2567
1739,1435
1740,1895
1741,1611
1742,350
1743,2503
1744,809
1745,1280
1746,2469
1747,1160
1748,920
1749,2746
1750,1271
1751,534
1752,94
1753,2500
1754,784
1755,2422
1756,1073
1757,1180
1758,1286
1759,21
1760,136
1761,701
1762,366
1763,870
1764,1571
1765,2752
1766,3015
1767,2302
1768,2606
1769,509
1770,1017
1771,1849
1772,1909
1773,1380
1774,26
1775,838
1776,1152
1777,1896
1778,569
1779,2664
1780,2806
1781,2354
1782,2135
1783,579
1784,2305
1785,2217
1786,2923
1787,959
1788,1183
1789,1705
1790,813
1791,2215
1792,1945
1793,1768
1794,2266
1795,846
1796,2074
1797,257
1798,692
1799,1131
1800,2273
1801,2632
1802,2742
1803,1820
1804,2381
1805,2859
1806,1816
1807,1569
1808,1858
1809,1815
1810,2649
1811,383
1812,192
1813,1001
1814,59
1815,2227
1816,2258
1817,975
1818,51
1819,821
1820,824
1821,1536
1822,1716
1823,1018
1824,160
1825,1856
1826,2245
1827,1212
1828,96
1829,1947
1830,2332
1831,1292
1832,216
1833,2585
1834,2219
1835,736
1836,1915
1837,2784
1838,1403
1839,674
1840,1757
1841,1081
1842,1409
1843,2301
1844,1547
1845,2967
1846,1593
1847,526
1848,332
1849,1484
1850,3093
1851,2917
1852,1137
1853,1652
1854,477
1855,943
1856,1096
1857,1658
1858,2066
1859,106
1860,2737
1861,32
1862,2196
1863,1613
1864,1145
1865,392
1866,1173
1867,3026
1868,204
1869,1512
1870,1657
1871,2210
1872,527
1873,1803
1874,462
1875,2172
1876,2268
1877,2341
1878,2763
1879,70
1880,2821
1881,2974
1882,1260
1883,772
1884,654
1885,2931
1886,2346
1887,100
1888,1109
1889,2689
1890,2431
1891,1473
1892,2707
1893,842
1894,2279
1895,645
1896,1202
1897,860
1898,241
1899,2652
1900,2000
1901,1659
1902,284
1903,2224
1904,300
1905,176
1906,2517
1907,2537
1908,1975
1909,29
1910,1377
1911,1503
1912,1279
1913,863
1914,1397
1915,43
1916,1587
1917,400
1918,2782
1919,1219
1920,764
1921,906
1922,411
1923,1982
1924,2105
1925,1220
1926,1703
1927,1680
1928,888
1929,2869
1930,1750
1931,197
1932,1200
1933,905
1934,875
1935,456
1936,1929
1937,725
1938,1378
1939,2854
1940,145
1941,279
1942,374
1943,2132
1944,800
1945,2794
1946,1155
1947,3101
1948,2189
1949,460
1950,2811
1951,2420
1952,818
1953,2832
1954,2773
1955,823
1956,2880
1957,815
1958,2248
1959,498
1960,1976
1961,382
1962,401
1963,1723
1964,1364
1965,180
1966,2366
1967,575
1968,2920
1969,587
1970,1892
1971,2922
1972,1650
1973,967
1974,3009
1975,2382
1976,2732
1977,3001
1978,2618
1979,561
1980,1175
1981,1328
1982,948
1983,1564
1984,2055
1985,2536
1986,1543
1987,1525
1988,2011
1989,2533
1990,755
1991,1560
1992,1443
1993,2498
1994,1273
1995,696
1996,960
1997,554
1998,244
1999,236
2000,3059
2001,1181
2002,1066
2003,1368
2004,1528
2005,3012
2006,646
2007,666
2008,1981
2009,1822
2010,1965
2011,2777
2012,3108
2013,1778
2014,808
2015,2347
2016,2829
2017,2625
2018,1151
2019,866
2020,2164
2021,1549
2022,1106
2023,687
2024,1375
2025,2783
2026,1518
2027,621
2028,1940
2029,422
2030,2057
2031,2914
2032,223
2033,958
2034,2743
2035,780
2036,170
2037,3090
2038,2435
2039,194
2040,387
2041,1420
2042,2731
2043,1970
2044,1879
2045,1630
2046,2119
2047,1765
2048,312
2049,189
2050,110
2051,404
2052,700
2053,2351
2054,1655
2055,1709
2056,1760
2057,1037
2058,637
2059,24
2060,1783
2061,851
2062,35
2063,3064
2064,2600
2065,1606
2066,2551
2067,2138
2068,3105
2069,2686
2070,2754
2071,1548
2072,794
2073,3078
2074,209
2075,620
2076,2260
2077,2056
2078,2616
2079,2690
2080,287
2081,2328
2082,2591
2083,2084
2084,1272
2085,2410
2086,1640
2087,1038
2088,2998
2089,2843
2090,1651
2091,2375
2092,3069
2093,449
2094,72
2095,2083
2096,372
2097,2871
2098,1381
2099,1598
2100,2030
2101,2107
2102,1535
2103,2557
2104,790
2105,2225
2106,1176
2107,502
2108,227
2109,1922
2110,2386
2111,2113
2112,269
2113,2177
2114,354
2115,2002
2116,1828
2117,627
2118,1684
2119,720
2120,2598
2121,2278
2122,924
2123,817
2124,75
2125,947
2126,686
2127,858
2128,1324
2129,1893
2130,1392
2131,113
2132,1156
2133,1562
2134,1232
2135,2610
2136,850
2137,2700
2138,2295
2139,2521
2140,1567
2141,2597
2142,1542
2143,662
2144,2145
2145,1082
2146,633
2147,2298
2148,2458
2149,2879
2150,1910
2151,1616
2152,932
2153,895
2154,2983
2155,54
2156,559
2157,1312
2158,1349
2159,3000
2160,52
2161,1696
2162,2838
2163,953
2164,2484
2165,2020
2166,2457
2167,2187
2168,239
2169,2727
2170,1625
2171,1759
2172,2853
2173,361
2174,1451
2175,2568
2176,1533
2177,2061
2178,1387
2179,2024
2180,2029
2181,1407
2182,479
2183,1721
2184,2288
2185,825
2186,2787
2187,2644
2188,2820
2189,296
2190,429
2191,437
2192,2995
2193,511
2194,1296
2195,521
2196,2803
2197,503
2198,1089
2199,749
2200,2863
2201,459
2202,690
2203,1311
2204,343
2205,2247
2206,483
2207,3082
2208,2338
2209,2735
2210,2149
2211,833
2212,2830
2213,983
2214,157
2215,2660
2216,918
2217,1087
2218,2046
2219,3117
2220,934
2221,1522
2222,1236
2223,2684
2224,1253
2225,968
2226,2950
2227,416
2228,2648
2229,584
2230,2241
2231,1454
2232,1230
2233,647
2234,1818
2235,730
2236,1663
2237,2730
2238,363
2239,797
2240,2125
2241,2093
2242,558
2243,2836
2244,871
2245,1182
2246,1339
2247,3023
2248,2925
2249,1980
2250,1645
2251,1482
2252,19
2253,1626
2254,1916
2255,1135
2256,428
2257,2661
2258,2413
2259,331
2260,2780
2261,3089
2262,2621
2263,1668
2264,1189
2265,1444
2266,2437
2267,40
2268,540
2269,365
2270,1118
2271,1955
2272,1146
2273,2071
2274,3116
2275,371
2276,1025
2277,986
2278,263
2279,2272
2280,564
2281,2223
2282,1767
2283,17
2284,1474
2285,2360
2286,1592
2287,1215
2288,1422
2289,1313
2290,2451
2291,378
2292,23
2293,2976
2294,2642
2295,2860
2296,271
2297,171
2298,1938
2299,788
2300,1523
2301,1926
2302,2640
2303,2572
2304,2168
2305,1188
2306,1353
2307,3111
2308,611
2309,1953
2310,155
2311,2717
2312,1806
2313,1772
2314,3087
2315,2269
2316,2118
2317,2265
2318,470
2319,1700
2320,2371
2321,2589
2322,1678
2323,1999
2324,1070
2325,2987
2326,1138
2327,562
2328,573
2329,759
2330,3042
2331,724
2332,48
2333,2959
2334,1102
2335,2244
2336,2359
2337,1006
2338,1497
2339,1469
2340,935
2341,220
2342,865
2343,1107
2344,944
2345,2770
2346,2213
2347,240
2348,2522
2349,2641
2350,1233
2351,173
2352,1799
2353,2081
2354,149
2355,1534
2356,119
2357,908
2358,721
2359,2932
2360,789
2361,600
2362,951
2363,2822
2364,1501
2365,844
2366,2543
2367,2228
2368,2114
2369,2977
2370,2513
2371,1604
2372,1438
2373,1881
2374,2339
2375,1883
2376,1010
2377,945
2378,1898
2379,127
2380,811
2381,1128
2382,1427
2383,340
2384,1139
2385,2861
2386,2699
2387,913
2388,778
2389,2802
2390,522
2391,1998
2392,2814
2393,1908
2394,2136
2395,1091
2396,1490
2397,1457
2398,1483
2399,2909
2400,1635
2401,1009
2402,2259
2403,2571
2404,2791
2405,2719
2406,2197
2407,2714
2408,679
2409,2740
2410,2577
2411,1341
2412,876
2413,373
2414,1704
2415,152
2416,2745
2417,218
2418,537
2419,1196
2420,2760
2421,200
2422,2289
2423,410
2424,1933
2425,2620
2426,950
2427,717
2428,471
2429,93
2430,820
2431,1061
2432,2622
2433,288
2434,138
2435,1360
2436,939
2437,2566
2438,2666
2439,702
2440,62
2441,1362
2442,2174
2443,868
2444,2748
2445,1761
2446,1246
2447,165
2448,1437
2449,328
2450,1132
2451,695
2452,1481
2453,2041
2454,109
2455,163
2456,1769
2457,1631
2458,2973
2459,39
2460,2165
2461,1186
2462,2489
2463,1717
2464,1007
2465,356
2466,2924
2467,2014
2468,1382
2469,3030
2470,683
2471,1104
2472,1601
2473,1388
2474,3
2475,902
2476,2596
2477,1667
2478,125
2479,812
2480,2466
2481,330
2482,2037
2483,3085
2484,909
2485,2252
2486,1179
2487,1825
2488,840
2489,826
2490,2421
2491,424
2492,1079
2493,2378
2494,2439
2495,2232
2496,2778
2497,77
2498,326
2499,1506
2500,1948
2501,556
2502,1654
2503,1394
2504,563
2505,433
2506,214
2507,1573
2508,1414
2509,1470
2510,3025
2511,1676
2512,1891
2513,1944
2514,1620
2515,723
2516,2324
2517,399
2518,2463
2519,3016
2520,1683
2521,2559
2522,2933
2523,2969
2524,1198
2525,2534
2526,2350
2527,589
2528,1224
2529,484
2530,753
2531,3076
2532,2363
2533,1581
2534,928
2535,250
2536,2930
2537,1371
2538,925
2539,1277
2540,855
2541,41
2542,243
2543,819
2544,255
2545,376
2546,1386
2547,124
2548,447
2549,1195
2550,649
2551,2844
2552,467
2553,2373
2554,822
2555,2710
2556,2342
2557,2723
2558,581
2559,766
2560,517
2561,742
2562,931
2563,2152
2564,232
2565,578
2566,466
2567,172
2568,2903
2569,1552
2570,1565
2571,1733
2572,2758
2573,667
2574,1170
2575,1924
2576,2400
2577,1035
2578,18
2579,1964
2580,2981
2581,3033
2582,1905
2583,613
2584,2795
2585,1423
2586,2891
2587,2035
2588,335
2589,225
2590,803
2591,1901
2592,1
2593,2697
2594,762
2595,901
2596,321
2597,2840
2598,619
2599,2281
2600,1517
2601,2678
2602,1662
2603,115
2604,1987
2605,1627
2606,2096
2607,1558
2608,1455
2609,1900
2610,744
2611,2423
2612,1254
2613,672
2614,1477
2615,2713
2616,1731
2617,685
2618,2353
2619,1201
2620,2436
2621,2583
2622,1708
2623,3013
2624,208
2625,1126
2626,286
2627,1088
2628,3008
2629,1147
2630,2896
2631,1192
2632,210
2633,716
2634,644
