# Vertices: 625
# Arestas: 624
421,396,10
422,509,1
423,478,6
424,606,5
425,581,3
426,457,7
427,30,2
428,29,2
429,191,6
430,556,8
431,239,10
432,23,4
433,368,7
434,65,4
435,189,1
436,133,6
437,565,5
438,93,5
439,623,4
440,567,1
441,305,1
442,421,10
443,129,8
444,271,6
445,574,8
446,489,2
447,256,6
448,63,3
449,600,10
450,112,3
451,543,7
452,406,4
453,465,9
454,569,10
455,195,9
456,48,7
457,528,1
458,14,4
459,523,9
460,538,4
461,296,4
462,433,10
463,596,3
464,143,10
465,135,7
466,59,4
467,456,2
468,272,5
469,536,3
470,293,9
471,446,1
472,448,2
473,557,3
474,389,6
475,111,5
476,344,8
477,403,4
478,95,9
479,280,1
480,544,2
481,414,8
482,76,3
483,607,10
484,362,3
485,25,4
486,484,5
487,586,4
488,323,7
489,225,10
490,346,4
491,575,3
492,269,4
493,449,7
494,407,2
495,84,10
496,520,10
497,124,5
498,440,5
499,373,10
500,98,5
501,255,1
502,320,10
503,5,10
504,327,6
505,24,3
506,131,1
507,68,6
508,535,8
509,354,1
510,155,6
511,18,9
512,454,6
513,485,8
514,107,7
515,170,7
516,108,2
517,331,10
518,475,6
519,562,8
520,165,7
521,192,10
522,472,6
523,56,3
524,372,1
525,299,3
526,106,9
527,279,4
528,148,7
530,622,2
531,555,7
532,13,1
533,204,9
534,1,3
535,573,3
536,227,6
537,252,4
538,340,9
539,85,6
540,181,4
541,319,8
542,595,4
543,235,7
544,96,2
545,309,1
546,247,10
547,434,2
548,179,7
549,381,1
550,360,5
551,382,1
552,220,7
553,522,5
554,591,7
555,290,10
556,6,9
557,234,6
558,116,8
559,619,4
560,120,9
561,214,6
562,174,2
563,82,9
564,468,8
565,460,4
566,442,10
567,476,10
568,322,6
569,432,10
570,273,5
571,222,8
572,258,7
573,471,10
574,49,4
575,102,2
576,428,7
577,44,6
578,97,3
579,597,6
580,144,1
581,612,7
582,266,9
583,15,2
584,598,4
585,487,1
586,321,1
587,36,1
588,621,1
589,202,9
590,585,1
591,307,5
592,109,10
593,570,6
594,32,2
595,379,4
596,130,7
597,546,9
598,542,8
599,496,10
600,466,8
601,326,3
602,261,10
603,35,4
604,504,7
605,110,9
606,186,6
607,394,6
608,74,10
609,232,9
610,185,8
611,602,9
612,499,7
613,420,6
614,172,6
615,473,7
616,391,2
617,73,9
618,398,2
619,37,7
620,149,10
621,399,8
622,233,8
623,216,6
624,507,6
